dataset,filename,emotion,length,path
ravdees,01-1-songs_ravdees_angry_168.wav,angry,4.304308390022676,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_168.wav
tess,03_tess_disgust_215.wav,disgust,2.6117006802721088,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_215.wav
iemocap,04_iemocap_happy_1335.wav,happy,0.8949659863945578,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1335.wav
iemocap,04_iemocap_sad_1070.wav,sad,8.722222222222221,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_1070.wav
savee,02_savee_happy_3.wav,happy,3.396235827664399,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/02_savee_happy_3.wav
tess,03_tess_neutral_254.wav,neutral,2.248344671201814,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_254.wav
iemocap,04_iemocap_sad_125.wav,sad,2.36,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_125.wav
iemocap,04_iemocap_sad_334.wav,sad,8.884399092970522,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_334.wav
tess,03_tess_surprised_39.wav,surprised,1.8412244897959185,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_39.wav
emodb,0_emodb_fearful_45.wav,fearful,2.0875736961451246,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/0_emodb_fearful_45.wav
ravdees,01-2-speech_ravdees_sad_9.wav,sad,4.6046258503401365,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_9.wav
ravdees,01-1-songs_ravdees_sad_99.wav,sad,4.93827664399093,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_99.wav
savee,02_savee_happy_37.wav,happy,4.850204081632653,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/02_savee_happy_37.wav
iemocap,04_iemocap_neutral_1097.wav,neutral,1.7699773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1097.wav
iemocap,04_iemocap_sad_1026.wav,sad,2.447573696145125,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_1026.wav
ravdees,01-1-songs_ravdees_neutral_25.wav,neutral,4.237596371882086,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/01-1-songs_ravdees_neutral_25.wav
iemocap,04_iemocap_happy_1437.wav,happy,4.36,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1437.wav
ravdees,01-2-speech_ravdees_disgust_179.wav,disgust,3.703718820861678,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_179.wav
emodb,0_emodb_fearful_50.wav,fearful,2.582721088435374,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/0_emodb_fearful_50.wav
tess,03_tess_neutral_131.wav,neutral,2.1429931972789116,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_131.wav
ravdees,01-2-speech_ravdees_happy_28.wav,happy,3.53687074829932,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_28.wav
iemocap,04_iemocap_happy_495.wav,happy,2.1299773242630384,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_495.wav
ravdees,01-1-songs_ravdees_neutral_19.wav,neutral,4.437777777777778,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/01-1-songs_ravdees_neutral_19.wav
iemocap,04_iemocap_neutral_1310.wav,neutral,8.579954648526076,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1310.wav
iemocap,04_iemocap_happy_26.wav,happy,6.409977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_26.wav
iemocap,04_iemocap_neutral_764.wav,neutral,1.54,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_764.wav
ravdees,01-2-speech_ravdees_calm_96.wav,calm,4.13750566893424,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_96.wav
emodb,0_emodb_angry_9.wav,angry,3.847437641723356,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/0_emodb_angry_9.wav
iemocap,04_iemocap_sad_779.wav,sad,12.466167800453515,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_779.wav
tess,03_tess_neutral_271.wav,neutral,1.974965986394558,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_271.wav
iemocap,04_iemocap_happy_326.wav,happy,1.939954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_326.wav
iemocap,04_iemocap_sad_788.wav,sad,3.042222222222222,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_788.wav
iemocap,04_iemocap_angry_463.wav,angry,11.550022675736962,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_463.wav
tess,03_tess_happy_101.wav,happy,1.794920634920635,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_101.wav
iemocap,04_iemocap_angry_608.wav,angry,2.0850340136054424,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_608.wav
ravdees,01-2-speech_ravdees_disgust_65.wav,disgust,4.004036281179138,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_65.wav
ravdees,01-2-speech_ravdees_surprised_145.wav,surprised,3.0364172335600905,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/01-2-speech_ravdees_surprised_145.wav
ravdees,01-2-speech_ravdees_angry_82.wav,angry,4.404444444444445,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_82.wav
emodb,0_emodb_bored_26.wav,bored,3.3528344671201813,/home/amr/Desktop/KayMo/datasets/kaymodb/bored/0_emodb_bored_26.wav
iemocap,04_iemocap_angry_443.wav,angry,5.569977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_443.wav
iemocap,04_iemocap_happy_1176.wav,happy,2.0430385487528344,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1176.wav
emodb,0_emodb_neutral_11.wav,neutral,3.1877551020408164,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/0_emodb_neutral_11.wav
ravdees,01-1-songs_ravdees_calm_138.wav,calm,4.87156462585034,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_138.wav
tess,03_tess_sad_306.wav,sad,2.329614512471655,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_306.wav
tess,03_tess_happy_138.wav,happy,1.9866666666666666,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_138.wav
savee,02_savee_angry_20.wav,angry,4.976780045351474,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/02_savee_angry_20.wav
iemocap,04_iemocap_neutral_1588.wav,neutral,4.182539682539683,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1588.wav
iemocap,04_iemocap_happy_1112.wav,happy,1.90875283446712,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1112.wav
iemocap,04_iemocap_happy_639.wav,happy,2.36,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_639.wav
iemocap,04_iemocap_happy_1206.wav,happy,8.593514739229025,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1206.wav
iemocap,04_iemocap_neutral_1102.wav,neutral,1.8765986394557823,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1102.wav
iemocap,04_iemocap_sad_182.wav,sad,7.545079365079365,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_182.wav
tess,03_tess_happy_330.wav,happy,1.8416326530612246,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_330.wav
iemocap,04_iemocap_happy_202.wav,happy,4.589977324263039,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_202.wav
ravdees,01-2-speech_ravdees_angry_8.wav,angry,4.8048072562358275,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_8.wav
iemocap,04_iemocap_happy_1190.wav,happy,6.259954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1190.wav
ravdees,01-1-songs_ravdees_angry_37.wav,angry,4.404399092970522,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_37.wav
ravdees,01-2-speech_ravdees_neutral_9.wav,neutral,3.2699773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/01-2-speech_ravdees_neutral_9.wav
iemocap,04_iemocap_angry_730.wav,angry,1.4900226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_730.wav
tess,03_tess_sad_158.wav,sad,2.252834467120181,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_158.wav
iemocap,04_iemocap_neutral_403.wav,neutral,5.98,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_403.wav
iemocap,04_iemocap_happy_1521.wav,happy,3.3082086167800453,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1521.wav
ravdees,01-2-speech_ravdees_happy_130.wav,happy,3.3033106575963718,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_130.wav
iemocap,04_iemocap_neutral_271.wav,neutral,1.5299773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_271.wav
iemocap,04_iemocap_angry_261.wav,angry,2.5699773242630384,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_261.wav
iemocap,04_iemocap_angry_751.wav,angry,12.031201814058957,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_751.wav
ravdees,01-1-songs_ravdees_calm_19.wav,calm,5.338684807256236,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_19.wav
ravdees,01-2-speech_ravdees_fearful_24.wav,fearful,3.1364625850340135,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_24.wav
emodb,0_emodb_angry_73.wav,angry,1.9724716553287982,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/0_emodb_angry_73.wav
iemocap,04_iemocap_happy_875.wav,happy,1.7300226757369614,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_875.wav
ravdees,01-1-songs_ravdees_calm_108.wav,calm,5.2719727891156465,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_108.wav
tess,03_tess_sad_310.wav,sad,2.439863945578231,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_310.wav
tess,03_tess_happy_21.wav,happy,1.8878458049886622,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_21.wav
ravdees,01-1-songs_ravdees_fearful_49.wav,fearful,4.304308390022676,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_49.wav
iemocap,04_iemocap_sad_870.wav,sad,2.827437641723356,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_870.wav
emodb,0_emodb_sad_52.wav,sad,3.390702947845805,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/0_emodb_sad_52.wav
savee,02_savee_surprised_24.wav,surprised,4.842766439909297,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/02_savee_surprised_24.wav
ravdees,01-2-speech_ravdees_disgust_192.wav,disgust,3.8705668934240363,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_192.wav
tess,03_tess_sad_28.wav,sad,2.1988208616780045,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_28.wav
tess,03_tess_angry_155.wav,angry,1.977687074829932,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_155.wav
emodb,0_emodb_happy_68.wav,happy,2.362222222222222,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/0_emodb_happy_68.wav
iemocap,04_iemocap_neutral_477.wav,neutral,3.2899773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_477.wav
ravdees,01-2-speech_ravdees_calm_39.wav,calm,3.6370068027210882,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_39.wav
iemocap,04_iemocap_neutral_1188.wav,neutral,1.92,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1188.wav
iemocap,04_iemocap_neutral_1203.wav,neutral,7.029977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1203.wav
iemocap,04_iemocap_happy_245.wav,happy,2.8899773242630387,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_245.wav
ravdees,01-2-speech_ravdees_angry_28.wav,angry,3.703718820861678,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_28.wav
ravdees,01-2-speech_ravdees_disgust_134.wav,disgust,4.20421768707483,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_134.wav
emodb,0_emodb_fearful_8.wav,fearful,2.9425850340136055,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/0_emodb_fearful_8.wav
tess,03_tess_happy_69.wav,happy,2.204671201814059,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_69.wav
tess,03_tess_angry_275.wav,angry,1.5068480725623583,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_275.wav
iemocap,04_iemocap_sad_219.wav,sad,10.810022675736962,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_219.wav
iemocap,04_iemocap_neutral_706.wav,neutral,2.4699773242630387,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_706.wav
iemocap,04_iemocap_happy_445.wav,happy,1.4,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_445.wav
savee,02_savee_disgust_50.wav,disgust,5.592517006802721,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/02_savee_disgust_50.wav
tess,03_tess_sad_131.wav,sad,2.650294784580499,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_131.wav
ravdees,01-1-songs_ravdees_sad_24.wav,sad,6.039410430839002,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_24.wav
tess,03_tess_fearful_176.wav,fearful,1.4867120181405895,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_176.wav
tess,03_tess_angry_311.wav,angry,1.6131519274376418,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_311.wav
tess,03_tess_angry_169.wav,angry,1.847392290249433,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_169.wav
iemocap,04_iemocap_neutral_122.wav,neutral,2.3499773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_122.wav
iemocap,04_iemocap_neutral_1187.wav,neutral,4.971655328798186,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1187.wav
iemocap,04_iemocap_angry_446.wav,angry,3.8899773242630387,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_446.wav
iemocap,04_iemocap_neutral_700.wav,neutral,8.045034013605441,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_700.wav
tess,03_tess_disgust_69.wav,disgust,2.275918367346939,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_69.wav
tess,03_tess_happy_178.wav,happy,2.1307482993197278,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_178.wav
iemocap,04_iemocap_sad_709.wav,sad,13.11360544217687,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_709.wav
savee,02_savee_surprised_37.wav,surprised,2.7132879818594104,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/02_savee_surprised_37.wav
ravdees,01-2-speech_ravdees_sad_12.wav,sad,4.170839002267574,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_12.wav
tess,03_tess_surprised_354.wav,surprised,2.0291156462585036,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_354.wav
ravdees,01-1-songs_ravdees_sad_27.wav,sad,4.404444444444445,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_27.wav
iemocap,04_iemocap_neutral_1583.wav,neutral,2.7965986394557825,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1583.wav
tess,03_tess_sad_362.wav,sad,2.3778231292517007,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_362.wav
iemocap,04_iemocap_neutral_1114.wav,neutral,3.8894784580498865,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1114.wav
ravdees,01-2-speech_ravdees_angry_149.wav,angry,4.170839002267574,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_149.wav
emodb,0_emodb_bored_14.wav,bored,1.5279818594104309,/home/amr/Desktop/KayMo/datasets/kaymodb/bored/0_emodb_bored_14.wav
ravdees,01-1-songs_ravdees_fearful_68.wav,fearful,4.237596371882086,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_68.wav
ravdees,01-2-speech_ravdees_happy_73.wav,happy,3.570249433106576,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_73.wav
ravdees,01-2-speech_ravdees_calm_159.wav,calm,3.5369160997732427,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_159.wav
ravdees,01-1-songs_ravdees_happy_152.wav,happy,4.037414965986395,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_152.wav
ravdees,01-2-speech_ravdees_disgust_165.wav,disgust,3.670340136054422,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_165.wav
iemocap,04_iemocap_sad_517.wav,sad,10.619002267573697,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_517.wav
tess,03_tess_disgust_165.wav,disgust,2.4937868480725625,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_165.wav
iemocap,04_iemocap_angry_498.wav,angry,14.010340136054422,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_498.wav
iemocap,04_iemocap_happy_891.wav,happy,6.529977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_891.wav
iemocap,04_iemocap_neutral_726.wav,neutral,5.8500226757369616,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_726.wav
iemocap,04_iemocap_happy_990.wav,happy,7.894965986394558,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_990.wav
iemocap,04_iemocap_angry_825.wav,angry,6.330022675736961,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_825.wav
iemocap,04_iemocap_sad_131.wav,sad,9.550022675736962,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_131.wav
tess,03_tess_disgust_25.wav,disgust,2.670748299319728,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_25.wav
tess,03_tess_neutral_221.wav,neutral,1.9165986394557823,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_221.wav
iemocap,04_iemocap_happy_50.wav,happy,6.6,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_50.wav
iemocap,04_iemocap_happy_1359.wav,happy,6.955827664399093,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1359.wav
tess,03_tess_angry_21.wav,angry,2.373469387755102,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_21.wav
savee,02_savee_neutral_14.wav,neutral,4.183356009070295,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_14.wav
iemocap,04_iemocap_happy_1408.wav,happy,3.4538775510204083,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1408.wav
tess,03_tess_neutral_332.wav,neutral,1.906938775510204,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_332.wav
iemocap,04_iemocap_happy_644.wav,happy,8.451065759637189,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_644.wav
savee,02_savee_neutral_15.wav,neutral,5.0252607709750565,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_15.wav
iemocap,04_iemocap_happy_692.wav,happy,4.109977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_692.wav
ravdees,01-1-songs_ravdees_angry_109.wav,angry,4.437777777777778,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_109.wav
tess,03_tess_surprised_62.wav,surprised,2.256780045351474,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_62.wav
iemocap,04_iemocap_angry_774.wav,angry,5.21578231292517,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_774.wav
ravdees,01-2-speech_ravdees_neutral_67.wav,neutral,3.5369160997732427,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/01-2-speech_ravdees_neutral_67.wav
iemocap,04_iemocap_sad_95.wav,sad,7.110793650793651,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_95.wav
ravdees,01-1-songs_ravdees_fearful_91.wav,fearful,4.638004535147393,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_91.wav
emodb,0_emodb_disgust_26.wav,disgust,2.3277097505668936,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/0_emodb_disgust_26.wav
tess,03_tess_disgust_286.wav,disgust,2.298548752834467,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_286.wav
tess,03_tess_neutral_382.wav,neutral,2.0082539682539684,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_382.wav
iemocap,04_iemocap_sad_230.wav,sad,8.419954648526078,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_230.wav
iemocap,04_iemocap_neutral_1291.wav,neutral,6.48344671201814,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1291.wav
iemocap,04_iemocap_happy_9.wav,happy,1.5500226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_9.wav
tess,03_tess_happy_197.wav,happy,1.8828571428571428,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_197.wav
iemocap,04_iemocap_neutral_841.wav,neutral,3.396281179138322,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_841.wav
tess,03_tess_fearful_370.wav,fearful,2.0385034013605443,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_370.wav
emodb,0_emodb_bored_22.wav,bored,2.2468480725623583,/home/amr/Desktop/KayMo/datasets/kaymodb/bored/0_emodb_bored_22.wav
ravdees,01-2-speech_ravdees_fearful_39.wav,fearful,3.803854875283447,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_39.wav
iemocap,04_iemocap_happy_1065.wav,happy,13.706666666666667,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1065.wav
emodb,0_emodb_angry_72.wav,angry,3.752063492063492,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/0_emodb_angry_72.wav
iemocap,04_iemocap_angry_160.wav,angry,3.7300226757369614,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_160.wav
tess,03_tess_surprised_299.wav,surprised,1.9696598639455782,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_299.wav
iemocap,04_iemocap_angry_1084.wav,angry,1.9136507936507936,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_1084.wav
iemocap,04_iemocap_happy_1055.wav,happy,4.0,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1055.wav
tess,03_tess_fearful_349.wav,fearful,1.8766439909297052,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_349.wav
iemocap,04_iemocap_neutral_1006.wav,neutral,3.3100226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1006.wav
iemocap,04_iemocap_happy_297.wav,happy,1.019954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_297.wav
ravdees,01-2-speech_ravdees_fearful_42.wav,fearful,3.9039002267573695,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_42.wav
iemocap,04_iemocap_sad_373.wav,sad,1.5964625850340135,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_373.wav
iemocap,04_iemocap_happy_1481.wav,happy,2.402857142857143,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1481.wav
iemocap,04_iemocap_happy_440.wav,happy,1.4900226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_440.wav
iemocap,04_iemocap_neutral_975.wav,neutral,20.289977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_975.wav
iemocap,04_iemocap_neutral_1151.wav,neutral,1.8995011337868482,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1151.wav
iemocap,04_iemocap_neutral_398.wav,neutral,3.3300226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_398.wav
tess,03_tess_happy_55.wav,happy,1.8639909297052155,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_55.wav
ravdees,01-1-songs_ravdees_happy_146.wav,happy,4.80485260770975,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_146.wav
savee,02_savee_neutral_41.wav,neutral,3.434285714285714,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_41.wav
iemocap,04_iemocap_neutral_1553.wav,neutral,2.6999546485260772,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1553.wav
tess,03_tess_angry_187.wav,angry,2.20562358276644,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_187.wav
iemocap,04_iemocap_happy_776.wav,happy,2.379954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_776.wav
tess,03_tess_angry_90.wav,angry,1.5680272108843538,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_90.wav
